seed,weather,scrap_count,total_scrap_value,goldbar_only,item_1001_count,item_1002_count,item_152767_count
3260,None,20,1081,0,4,14,2
3261,Foggy,24,1296,0,4,18,2
3262,None,20,1069,0,8,11,1
3263,Foggy,16,970,0,6,8,2
3264,None,20,743,0,0,20,0
3265,Rainy,16,846,0,4,11,1
3266,None,21,1011,0,6,13,2
3267,Rainy,16,757,0,5,10,1
3268,None,21,878,0,4,17,0
3269,Rainy,17,846,0,3,13,1
3270,None,22,1104,0,8,13,1
3271,Rainy,17,792,0,4,13,0
3272,None,22,988,0,3,17,2
3273,Stormy,18,852,0,5,12,1
3274,None,22,1184,0,8,12,2
3275,Stormy,18,939,0,4,13,1
3276,Foggy,23,1149,0,5,17,1
3277,Stormy,18,893,0,4,13,1
3278,Foggy,23,1046,0,3,19,1
3279,None,19,930,0,4,14,1
3280,Foggy,24,1018,0,6,18,0
3281,None,19,975,0,8,10,1
3282,Foggy,24,1004,0,5,19,0
3283,None,20,1035,0,1,16,3
3284,Foggy,24,1265,0,3,19,2
3285,None,20,1112,0,6,11,3
3286,Rainy,16,982,0,7,7,2
3287,None,20,921,0,7,13,0
3288,Rainy,16,674,0,3,13,0
3289,None,21,930,0,5,16,0
3290,Rainy,17,763,0,3,14,0
3291,None,21,1020,0,3,17,1
3292,Rainy,17,821,0,6,11,0
3293,None,22,1302,0,4,14,4
3294,Rainy,17,952,0,5,10,2
3295,None,22,1327,0,8,11,3
3296,Stormy,18,917,0,4,12,2
3297,None,22,1120,0,5,15,2
3298,Stormy,18,852,0,5,13,0
3299,Foggy,23,1117,0,5,18,0
3300,None,19,872,0,3,16,0
3301,Foggy,23,998,0,5,17,1
3302,None,19,1070,0,6,11,2
3303,Foggy,24,1434,0,5,14,5
3304,None,19,1173,0,6,10,3
3305,Foggy,24,1222,0,7,16,1
3306,None,20,858,0,5,15,0
3307,Foggy,24,1112,0,9,15,0
3308,None,20,827,0,3,16,1
3309,Rainy,16,705,0,4,12,0
3310,None,21,1204,0,6,11,4
3311,Rainy,16,682,0,4,12,0
3312,None,21,959,0,4,16,1
3313,Rainy,17,826,0,3,12,2
3314,None,21,1049,0,4,15,2
3315,Rainy,17,848,0,4,13,0
3316,None,22,1026,0,9,12,1
3317,Rainy,18,902,0,7,10,1
3318,None,22,992,0,1,20,1
3319,Stormy,18,758,0,6,12,0
3320,Foggy,23,992,0,2,21,0
3321,Stormy,18,937,0,7,10,1
3322,Foggy,23,930,0,0,23,0
3323,None,19,1049,0,3,13,3
3324,Foggy,23,1111,0,9,12,2
3325,None,19,883,0,1,17,1
3326,Foggy,24,1029,0,7,17,0
3327,None,20,1012,0,10,10,0
3328,Foggy,24,1238,0,8,15,1
3329,None,20,930,0,2,16,2
3330,Foggy,16,670,0,4,12,0
3331,None,20,930,0,4,15,1
3332,Rainy,16,906,0,6,9,1
3333,None,21,1046,0,4,14,3
3334,Rainy,16,740,0,5,10,1
3335,None,21,1066,0,6,14,1
3336,Rainy,17,839,0,5,12,0
3337,None,22,1021,0,10,12,0
3338,Rainy,17,785,0,4,12,1
3339,None,22,782,0,0,22,0
3340,Stormy,18,896,0,4,14,0
3341,None,22,1156,0,4,17,1
3342,Stormy,18,976,0,4,12,2
3343,Foggy,23,1079,0,7,16,0
3344,None,18,1046,0,5,11,2
3345,Foggy,23,1217,0,6,14,3
3346,None,19,1251,0,9,9,1
3347,Foggy,24,972,0,6,18,0
3348,None,19,914,0,1,16,2
3349,Foggy,24,1093,0,4,19,1
3350,None,20,1193,0,6,10,4
3351,Foggy,24,1135,0,9,14,1
3352,None,20,948,0,5,13,2
3353,Rainy,16,698,0,4,11,1
3354,None,20,1037,0,4,15,1
3355,Rainy,16,659,0,3,13,0
3356,None,21,1017,0,6,14,1
3357,Rainy,17,808,0,9,8,0
3358,None,21,908,0,4,16,1
3359,Rainy,17,907,0,7,8,2
3360,None,22,1016,0,1,18,3
3361,Rainy,17,806,0,4,12,1
3362,None,22,1134,0,8,13,1
3363,Stormy,18,752,0,1,17,0
3364,None,22,1298,0,5,14,3
3365,Stormy,18,713,0,1,17,0
3366,Foggy,23,1145,0,6,14,3
3367,None,19,992,0,6,11,2
3368,Foggy,23,1157,0,7,14,2
3369,None,19,1136,0,7,10,2
3370,Foggy,24,1083,0,5,18,1
3371,None,19,870,0,2,16,1
3372,Foggy,24,1362,0,7,15,2
3373,None,20,894,0,5,15,0
3374,Foggy,16,915,0,5,9,2
3375,None,20,1062,0,7,12,1
3376,Rainy,16,707,0,4,9,3
3377,None,21,1017,0,8,13,0
3378,Rainy,16,817,0,4,12,0
3379,None,21,1026,0,8,12,1
3380,Rainy,17,635,0,0,17,0
3381,None,21,1026,0,6,14,1
3382,Rainy,17,977,0,4,11,2
3383,None,22,1048,0,2,19,1
3384,Rainy,18,1003,0,7,10,1
3385,None,22,914,0,4,18,0
3386,Stormy,18,1033,0,6,10,2
3387,Foggy,23,1083,0,8,14,1
3388,Stormy,18,893,0,6,11,1
3389,Foggy,23,1146,0,4,17,2
3390,None,19,950,0,3,14,2
3391,Foggy,23,1075,0,6,16,1
3392,None,19,945,0,7,12,0
3393,Foggy,24,988,0,9,15,0
3394,None,20,1013,0,4,15,1
3395,Foggy,24,1100,0,7,17,0
3396,None,20,947,0,2,16,2
3397,Foggy,16,642,0,0,16,0
3398,None,20,973,0,3,16,1
3399,Rainy,16,767,0,9,7,0
3400,None,21,1002,0,5,15,1
3401,Rainy,16,596,0,3,13,0
3402,None,21,1128,0,4,15,2
3403,Rainy,17,808,0,1,15,1
3404,None,22,1015,0,7,15,0
3405,Rainy,17,743,0,3,14,0
3406,None,22,1168,0,5,14,3
3407,Stormy,18,1054,0,6,9,3
3408,None,22,1068,0,10,12,0
3409,Stormy,18,759,0,5,12,1
3410,Foggy,23,1414,0,8,12,3
3411,None,18,797,0,4,14,0
3412,Foggy,23,1038,0,4,19,0
3413,None,19,978,0,2,16,1
3414,Foggy,24,1118,0,10,13,1
3415,None,19,1036,0,7,11,1
3416,Foggy,24,1119,0,8,15,1
3417,None,20,977,0,6,13,1
3418,Foggy,24,1108,0,2,21,1
3419,None,20,1121,0,10,9,1
3420,Rainy,16,651,0,1,15,0
3421,None,20,1068,0,1,15,4
3422,Rainy,16,708,0,5,11,0
3423,None,21,965,0,5,16,0
3424,Rainy,17,852,0,7,10,0
3425,None,21,928,0,3,18,0
3426,Rainy,17,814,0,5,11,1
3427,None,22,1246,0,4,15,3
3428,Rainy,17,750,0,4,13,0
3429,None,22,1089,0,5,16,1
3430,Stormy,18,880,0,3,13,2
3431,Foggy,23,838,0,0,23,0
3432,Stormy,18,845,0,3,14,1
3433,Foggy,23,1094,0,6,14,3
3434,None,19,866,0,4,15,0
3435,Foggy,23,976,0,4,19,0
3436,None,19,893,0,2,15,2
3437,Foggy,24,1069,0,8,15,1
3438,None,19,1044,0,5,13,1
3439,Foggy,24,1243,0,7,13,4
3440,None,20,948,0,5,14,1
3441,Foggy,16,783,0,3,11,2
3442,None,20,797,0,3,17,0
3443,Rainy,16,758,0,2,13,1
3444,None,21,1245,0,8,11,2
3445,Rainy,16,895,0,5,9,2
3446,None,21,1140,0,5,14,2
3447,Rainy,17,998,0,2,11,4
3448,None,21,1065,0,6,14,1
3449,Rainy,17,778,0,6,11,0
3450,None,22,1133,0,4,16,2
3451,Stormy,18,1004,0,6,10,2
3452,None,22,1190,0,7,13,2
3453,Stormy,18,770,0,4,13,1
3454,Foggy,23,1190,0,6,17,0
3455,Stormy,18,880,0,6,11,1
3456,Foggy,23,1078,0,3,18,2
3457,None,19,954,0,8,11,0
3458,Foggy,23,1109,0,5,17,1
3459,None,19,1179,0,6,11,2
3460,Foggy,24,1219,0,5,18,1
3461,None,20,1067,0,2,16,2
3462,Foggy,24,1171,0,7,16,1
3463,None,20,869,0,3,16,1
3464,Foggy,16,954,0,6,9,1
3465,None,20,984,0,5,14,1
3466,Rainy,16,718,0,4,11,1
3467,None,21,1054,0,3,16,2
3468,Rainy,16,825,0,4,11,1
3469,None,21,1040,0,6,14,1
3470,Rainy,17,804,0,4,12,1
3471,None,22,1020,0,4,15,3
3472,Rainy,17,709,0,0,17,0
3473,None,22,1214,0,6,14,2
3474,Stormy,18,883,0,5,12,1
3475,None,22,1106,0,8,14,0
3476,Stormy,18,885,0,5,12,1
3477,Foggy,23,934,0,2,20,1
3478,None,19,1095,0,1,15,3
3479,Foggy,23,1070,0,5,15,3
3480,None,19,926,0,5,13,1
3481,Foggy,24,1187,0,9,13,2
3482,None,19,1002,0,7,12,0
3483,Foggy,24,1180,0,4,18,2
3484,None,20,1010,0,8,12,0
3485,Foggy,24,1000,0,4,19,1
3486,None,20,888,0,5,15,0
3487,Rainy,16,774,0,6,10,0
3488,None,21,985,0,6,14,1
3489,Rainy,16,537,0,0,16,0
3490,None,21,1150,0,7,12,2
3491,Rainy,17,774,0,4,13,0
3492,None,21,1160,0,4,15,2
3493,Rainy,17,673,0,4,13,0
3494,None,22,1044,0,3,16,3
3495,Rainy,17,889,0,6,11,0
3496,None,22,1084,0,6,16,0
3497,Stormy,18,980,0,5,11,2
3498,Foggy,23,1298,0,4,16,3
3499,Stormy,18,791,0,4,13,1
3500,Foggy,23,1142,0,5,18,0
3501,None,19,1015,0,7,12,0
3502,Foggy,23,1067,0,5,15,3
3503,None,19,909,0,3,15,1
3504,Foggy,24,1283,0,5,17,2
3505,None,19,1084,0,6,11,2
3506,Foggy,24,1053,0,0,24,0
3507,None,20,835,0,3,17,0
3508,Foggy,16,660,0,3,13,0
3509,None,20,1105,0,6,12,2
3510,Rainy,16,886,0,2,11,3
3511,None,21,950,0,6,15,0
3512,Rainy,16,693,0,5,11,0
3513,None,21,954,0,8,12,1
3514,Rainy,17,760,0,2,15,0
3515,None,21,984,0,5,16,0
3516,Rainy,17,885,0,5,10,2
3517,None,22,1118,0,3,16,3
3518,Stormy,18,780,0,2,15,1
3519,None,22,1231,0,8,12,2
3520,Stormy,18,921,0,7,11,0
3521,Foggy,23,1119,0,7,14,2
3522,Stormy,18,841,0,7,11,0
3523,Foggy,23,1183,0,3,18,2
3524,None,19,1079,0,7,10,2
3525,Foggy,23,1057,0,4,18,1
3526,None,19,982,0,3,14,2
3527,Foggy,24,1301,0,8,15,1
3528,None,20,968,0,7,12,1
3529,Foggy,24,1156,0,5,18,1
3530,None,20,913,0,6,14,0
3531,Foggy,16,760,0,7,9,0
3532,None,20,1012,0,4,15,1
3533,Rainy,16,762,0,2,13,1
3534,None,21,967,0,3,16,2
3535,Rainy,17,770,0,5,11,1
3536,None,21,1084,0,5,14,2
3537,Rainy,17,731,0,3,14,0
3538,None,22,1276,0,9,12,1
3539,Rainy,17,837,0,3,13,1
3540,None,22,1136,0,3,17,2
3541,Stormy,18,939,0,6,12,0
3542,None,22,1205,0,6,14,2
3543,Stormy,18,955,0,4,11,3
3544,Foggy,23,1256,0,4,16,3
3545,None,19,935,0,8,11,0
3546,Foggy,23,1075,0,5,18,0
3547,None,19,747,0,0,19,0
3548,Foggy,24,1244,0,8,15,1
3549,None,19,975,0,3,14,2
3550,Foggy,24,1004,0,7,17,0
3551,None,20,929,0,8,12,0
3552,Foggy,24,1358,0,9,13,2
3553,None,20,1023,0,4,14,2
3554,Rainy,16,864,0,4,10,2
3555,None,21,953,0,1,18,2
3556,Rainy,16,711,0,3,13,0
3557,None,21,1058,0,6,14,1
3558,Rainy,17,807,0,7,9,1
3559,None,21,1029,0,6,14,1
3560,Rainy,17,863,0,5,11,1
3561,None,22,1173,0,8,12,2
3562,Rainy,17,1014,0,7,8,2
3563,None,22,1087,0,5,16,1
3564,Stormy,18,1005,0,5,11,2
3565,Foggy,23,1162,0,8,14,1
3566,Stormy,18,701,0,5,13,0
3567,Foggy,23,1204,0,4,17,2
3568,None,19,1026,0,5,13,1
3569,Foggy,23,1104,0,6,16,1
3570,None,19,1070,0,6,12,1
3571,Foggy,24,1206,0,10,14,0
3572,None,19,892,0,3,14,2
3573,Foggy,24,1383,0,6,16,2
3574,None,20,1029,0,5,12,3
3575,Foggy,16,762,0,1,14,1
3576,None,20,1145,0,4,14,2
3577,Rainy,16,705,0,4,12,0
3578,None,21,1142,0,7,12,2
3579,Rainy,16,625,0,0,15,1
3580,None,21,1123,0,6,14,1
3581,Rainy,17,632,0,0,17,0
3582,None,21,1020,0,5,15,1
3583,Rainy,17,745,0,4,13,0
3584,None,22,1064,0,3,19,0
3585,Stormy,18,865,0,5,12,1
3586,None,22,972,0,5,17,0
3587,Stormy,18,853,0,4,13,1
3588,Foggy,23,1166,0,9,14,0
3589,Stormy,18,814,0,4,13,1
3590,Foggy,23,1249,0,1,19,3
3591,None,19,907,0,5,13,1
3592,Foggy,24,1201,0,7,15,2
3593,None,19,987,0,5,12,2
3594,Foggy,24,1250,0,8,15,1
3595,None,20,1001,0,8,12,0
3596,Foggy,24,1345,0,5,16,3
3597,None,20,782,0,3,17,0
3598,Foggy,16,749,0,3,13,0
3599,None,20,1005,0,5,14,1
3600,Rainy,16,730,0,7,8,1
3601,None,21,1140,0,7,13,1
3602,Rainy,17,846,0,7,8,2
3603,None,21,939,0,7,14,0
3604,Rainy,17,692,0,2,15,0
3605,None,22,945,0,5,17,0
3606,Rainy,17,687,0,2,14,1
3607,None,22,1097,0,5,16,1
3608,Stormy,18,777,0,5,12,1
3609,None,22,1290,0,5,15,2
3610,Stormy,18,835,0,2,15,1
3611,Foggy,23,1150,0,9,13,1
3612,None,19,996,0,6,11,2
3613,Foggy,23,1115,0,4,18,1
3614,None,19,880,0,6,13,0
3615,Foggy,24,1188,0,6,18,0
3616,None,19,886,0,1,16,2
3617,Foggy,24,1253,0,6,17,1
3618,None,20,1035,0,9,11,0
3619,Foggy,24,1063,0,6,18,0
3620,None,20,861,0,2,18,0
3621,Rainy,16,751,0,6,10,0
3622,None,21,1003,0,5,14,2
3623,Rainy,16,850,0,6,10,0
3624,None,21,1040,0,3,16,2
3625,Rainy,17,1001,0,8,8,1
3626,None,21,946,0,4,16,1
3627,Rainy,17,794,0,3,12,2
3628,None,22,1110,0,4,15,3
3629,Rainy,17,749,0,3,13,1
3630,None,22,1133,0,6,15,1
3631,Stormy,18,944,0,6,8,4
3632,Foggy,23,1143,0,6,16,1
3633,Stormy,18,987,0,6,11,1
3634,Foggy,23,1076,0,9,13,1
3635,None,19,894,0,5,13,1
3636,Foggy,23,1097,0,6,15,2
3637,None,19,915,0,3,15,1
3638,Foggy,24,1414,0,9,12,3
3639,None,19,780,0,0,19,0
3640,Foggy,24,1211,0,4,18,2
3641,None,20,1124,0,7,11,2
3642,Foggy,16,639,0,3,13,0
3643,None,20,939,0,6,13,1
3644,Rainy,16,734,0,3,13,0
3645,None,21,1024,0,5,15,1
3646,Rainy,16,888,0,1,12,3
3647,None,21,1122,0,7,11,3
3648,Rainy,17,670,0,4,13,0
3649,None,22,1109,0,4,17,1
3650,Rainy,17,887,0,4,11,2
3651,None,22,1160,0,6,14,2
3652,Stormy,18,883,0,6,11,1
3653,None,22,1027,0,5,16,1
3654,Stormy,18,871,0,5,11,2
3655,Foggy,23,1132,0,6,17,0
3656,Stormy,18,746,0,0,18,0
3657,Foggy,23,1120,0,6,15,2
3658,None,19,900,0,6,12,1
3659,Foggy,24,1244,0,5,17,2
3660,None,19,909,0,3,15,1
3661,Foggy,24,1071,0,6,18,0
3662,None,20,791,0,2,17,1
3663,Foggy,24,1139,0,6,18,0
3664,None,20,1009,0,6,14,0
3665,Foggy,16,1057,0,8,5,3
3666,None,20,994,0,3,14,3
3667,Rainy,16,767,0,4,11,1
3668,None,21,992,0,8,13,0
3669,Rainy,17,891,0,3,13,1
3670,None,21,973,0,5,15,1
3671,Rainy,17,816,0,8,9,0
3672,None,22,1012,0,5,16,1
3673,Rainy,17,694,0,0,17,0
3674,None,22,1264,0,7,13,2
3675,Stormy,18,853,0,3,13,2
3676,None,22,1049,0,10,12,0
3677,Stormy,18,769,0,2,14,2
3678,Foggy,23,1000,0,4,17,2
3679,None,19,916,0,6,12,1
3680,Foggy,23,1012,0,3,19,1
3681,None,19,830,0,3,15,1
3682,Foggy,24,1214,0,5,17,2
3683,None,19,873,0,6,13,0
3684,Foggy,24,1082,0,5,19,0
3685,None,20,927,0,7,12,1
3686,Foggy,24,1125,0,3,19,2
3687,None,20,1034,0,7,13,0
3688,Rainy,16,901,0,3,11,2
3689,None,21,926,0,2,18,1
3690,Rainy,16,775,0,5,11,0
3691,None,21,978,0,6,15,0
3692,Rainy,17,970,0,1,13,3
3693,None,21,895,0,3,18,0
3694,Rainy,17,741,0,9,8,0
3695,None,22,1256,0,7,13,2
3696,Rainy,18,839,0,2,16,0
3697,None,22,979,0,4,17,1
3698,Stormy,18,994,0,4,12,2
3699,Foggy,23,1057,0,3,18,2
3700,Stormy,18,787,0,5,13,0
3701,Foggy,23,1170,0,6,15,2
3702,None,19,1086,0,3,12,4
3703,Foggy,23,1067,0,5,17,1
3704,None,19,845,0,3,15,1
3705,Foggy,24,1277,0,9,13,2
3706,None,20,951,0,5,14,1
3707,Foggy,24,1445,0,8,12,4
3708,None,20,818,0,8,12,0
3709,Foggy,16,731,0,4,11,1
3710,None,20,826,0,3,17,0
3711,Rainy,16,859,0,4,10,2
3712,None,21,1085,0,3,16,2
3713,Rainy,16,684,0,1,15,0
3714,None,21,1053,0,10,11,0
3715,Rainy,17,855,0,5,10,2
3716,None,22,997,0,6,15,1
3717,Rainy,17,905,0,3,12,2
3718,None,22,918,0,5,15,2
3719,Stormy,18,862,0,2,15,1
3720,None,22,935,0,3,19,0
3721,Stormy,18,861,0,4,14,0
3722,Foggy,23,1109,0,5,15,3
3723,None,18,933,0,7,10,1
3724,Foggy,23,1236,0,7,15,1
3725,None,19,966,0,8,11,0
3726,Foggy,24,1055,0,3,19,2
3727,None,19,1028,0,3,14,2
3728,Foggy,24,1129,0,5,19,0
3729,None,20,930,0,4,14,2
3730,Foggy,24,1489,0,10,12,2
3731,None,20,802,0,0,20,0
3732,Rainy,16,774,0,2,13,1
3733,None,20,1097,0,4,14,2
3734,Rainy,16,703,0,6,9,1
3735,None,21,1048,0,3,16,2
3736,Rainy,17,866,0,4,13,0
3737,None,21,1258,0,9,10,2
3738,Rainy,17,1151,0,4,9,4
3739,None,22,1061,0,3,18,1
3740,Rainy,17,884,0,4,11,2
3741,None,22,1115,0,8,13,1
3742,Stormy,18,849,0,2,14,2
3743,None,22,1062,0,4,17,1
3744,Stormy,18,990,0,8,10,0
3745,Foggy,23,1156,0,9,11,3
3746,None,19,939,0,4,14,1
3747,Foggy,23,1192,0,7,14,2
3748,None,19,940,0,6,12,1
3749,Foggy,24,1042,0,5,19,0
3750,None,19,655,0,2,16,1
3751,Foggy,24,1156,0,9,14,1
3752,None,20,999,0,8,11,1
3753,Foggy,16,842,0,3,12,1
3754,None,20,946,0,9,10,1
3755,Rainy,16,743,0,5,11,0
3756,None,21,954,0,5,15,1
3757,Rainy,16,777,0,3,12,1
3758,None,21,932,0,4,16,1
3759,Rainy,17,912,0,5,12,0
3760,None,21,1035,0,8,12,1
3761,Rainy,17,873,0,4,13,0
3762,None,22,1083,0,2,17,3
3763,Rainy,18,786,0,5,13,0
3764,None,22,1261,0,6,14,2
3765,Stormy,18,723,0,0,18,0
3766,Foggy,23,1012,0,7,14,2
3767,Stormy,18,947,0,4,13,1
3768,Foggy,23,1143,0,4,17,2
3769,None,19,987,0,5,14,0
3770,Foggy,23,1020,0,2,19,2
3771,None,19,908,0,8,10,1
3772,Foggy,24,1215,0,10,14,0
3773,None,20,846,0,2,18,0
3774,Foggy,24,1231,0,7,16,1
3775,None,20,1031,0,5,14,1
3776,Foggy,16,870,0,4,9,3
3777,None,20,1142,0,5,13,2
3778,Rainy,16,794,0,4,11,1
3779,None,21,894,0,6,15,0
3780,Rainy,16,878,0,4,11,1
3781,None,21,1150,0,7,12,2
3782,Rainy,17,926,0,4,11,2
3783,None,22,1255,0,6,14,2
3784,Rainy,17,945,0,5,10,2
3785,None,22,1178,0,5,14,3
3786,Stormy,18,781,0,5,13,0
3787,None,22,906,0,8,14,0
3788,Stormy,18,1017,0,5,10,3
3789,Foggy,23,1071,0,6,17,0
3790,None,18,862,0,4,13,1
3791,Foggy,23,1122,0,6,15,2
3792,None,19,750,0,3,16,0
3793,Foggy,24,1159,0,4,20,0
3794,None,19,1017,0,7,10,2
3795,Foggy,24,1169,0,9,14,1
3796,None,20,935,0,4,16,0
3797,Foggy,24,1005,0,5,19,0
3798,None,20,1010,0,5,12,3
3799,Rainy,16,669,0,2,14,0
3800,None,20,867,0,2,17,1
3801,Rainy,16,959,0,8,8,0
3802,None,21,1102,0,6,12,3
3803,Rainy,17,820,0,2,14,1
3804,None,21,1103,0,5,14,2
3805,Rainy,17,968,0,2,12,3
3806,None,22,941,0,0,22,0
3807,Rainy,17,893,0,8,9,0
3808,None,22,1007,0,2,18,2
3809,Stormy,18,944,0,5,12,1
3810,Foggy,23,1021,0,7,16,0
3811,Stormy,18,906,0,5,12,1
3812,Foggy,23,1084,0,4,16,3
3813,None,19,943,0,5,13,1
3814,Foggy,23,1302,0,7,12,4
3815,None,19,934,0,3,16,0
3816,Foggy,24,1031,0,5,18,1
3817,None,19,964,0,10,9,0
3818,Foggy,24,1196,0,3,19,2
3819,None,20,1067,0,6,13,1
3820,Foggy,16,961,0,6,8,2
3821,None,20,1004,0,7,12,1
3822,Rainy,16,961,0,4,10,2
3823,None,21,1278,0,21,0,0
3824,Rainy,16,905,0,5,10,1
3825,None,21,1018,0,3,17,1
3826,Rainy,17,732,0,3,14,0
3827,None,21,984,0,6,14,1
3828,Rainy,17,893,0,7,9,1
3829,None,22,952,0,4,17,1
3830,Stormy,18,909,0,3,14,1
3831,None,22,1008,0,7,15,0
3832,Stormy,18,641,0,3,15,0
3833,Foggy,23,1183,0,5,16,2
3834,Stormy,18,900,0,4,13,1
3835,Foggy,23,1277,0,2,17,4
3836,None,19,943,0,9,10,0
3837,Foggy,23,1011,0,11,12,0
3838,None,19,941,0,2,15,2
3839,Foggy,24,1274,0,7,16,1
3840,None,20,2154,1,0,0,20
3841,Foggy,24,1146,0,4,19,1
3842,None,20,986,0,6,14,0
3843,Foggy,16,868,0,3,11,2
3844,None,20,902,0,7,13,0
3845,Rainy,16,818,0,2,12,2
3846,None,21,1150,0,2,17,2
3847,Rainy,16,827,0,7,9,0
3848,None,21,891,0,3,17,1
3849,Rainy,17,902,0,4,12,1
3850,None,22,1167,0,1,19,2
3851,Rainy,17,990,0,7,8,2
3852,None,22,1176,0,7,13,2
3853,Stormy,18,939,0,3,13,2
3854,None,22,1249,0,7,12,3
3855,Stormy,18,882,0,4,13,1
3856,Foggy,23,1112,0,4,18,1
3857,None,18,776,0,0,18,0
3858,Foggy,23,1004,0,8,15,0
3859,None,19,1275,0,6,9,4
3860,Foggy,24,1143,0,8,15,1
3861,None,19,924,0,3,15,1
3862,Foggy,24,1134,0,5,18,1
3863,None,20,816,0,3,17,0
3864,Foggy,24,1135,0,6,17,1
3865,None,20,1029,0,3,15,2
3866,Rainy,16,681,0,7,9,0
3867,None,21,1072,0,4,14,3
3868,Rainy,16,715,0,4,11,1
3869,None,21,949,0,3,17,1
3870,Rainy,17,758,0,2,15,0
3871,None,21,1316,0,8,10,3
3872,Rainy,17,780,0,2,14,1
3873,None,22,1003,0,3,18,1
3874,Rainy,17,819,0,8,9,0
3875,None,22,1073,0,2,18,2
3876,Stormy,18,877,0,2,15,1
3877,Foggy,23,1017,0,11,12,0
3878,Stormy,18,935,0,4,12,2
3879,Foggy,23,1008,0,5,18,0
3880,None,19,1005,0,4,14,1
3881,Foggy,23,1227,0,4,17,2
3882,None,19,786,0,4,15,0
3883,Foggy,24,1070,0,6,18,0
3884,None,19,939,0,6,12,1
3885,Foggy,24,1285,0,5,17,2
3886,None,20,984,0,5,13,2
3887,Foggy,16,869,0,5,9,2
3888,None,20,1091,0,4,14,2
3889,Rainy,16,664,0,7,9,0
3890,None,21,1051,0,6,15,0
3891,Rainy,16,709,0,3,12,1
3892,None,21,939,0,4,16,1
3893,Rainy,17,827,0,7,10,0
3894,None,21,1156,0,6,13,2
3895,Rainy,17,1048,0,3,11,3
3896,None,22,1295,0,6,14,2
3897,Stormy,18,947,0,10,7,1
3898,None,22,918,0,0,22,0
3899,Stormy,18,840,0,2,16,0
3900,Foggy,23,919,0,7,16,0
3901,Stormy,18,913,0,5,11,2
3902,Foggy,23,1072,0,3,19,1
3903,None,19,868,0,4,15,0
3904,Foggy,23,1289,0,9,12,2
3905,None,19,591,0,0,19,0
3906,Foggy,24,1211,0,5,16,3
3907,None,20,907,0,7,13,0
3908,Foggy,24,959,0,6,18,0
3909,None,20,1041,0,7,12,1
3910,Foggy,16,808,0,1,12,3
3911,None,20,1065,0,4,13,3
3912,Rainy,16,742,0,3,13,0
3913,None,21,887,0,4,17,0
3914,Rainy,16,710,0,4,11,1
3915,None,21,831,0,0,21,0
3916,Rainy,17,851,0,4,11,2
3917,None,22,1026,0,8,14,0
3918,Rainy,17,753,0,3,14,0
3919,None,22,1047,0,8,14,0
3920,Stormy,18,770,0,5,13,0
3921,None,22,1043,0,3,18,1
3922,Stormy,18,891,0,4,14,0
3923,Foggy,23,1133,0,3,16,4
3924,None,19,1074,0,5,11,3
3925,Foggy,23,987,0,4,18,1
3926,None,19,1065,0,7,10,2
3927,Foggy,24,1171,0,9,14,1
3928,None,19,765,0,5,14,0
3929,Foggy,24,1153,0,7,15,2
3930,None,20,1085,0,4,14,2
3931,Foggy,24,1189,0,9,13,2
3932,None,20,856,0,0,20,0
3933,Rainy,16,969,0,5,9,2
3934,None,21,957,0,7,13,1
3935,Rainy,16,863,0,3,11,2
3936,None,21,1032,0,5,15,1
3937,Rainy,17,950,0,6,10,1
3938,None,21,955,0,5,16,0
3939,Rainy,17,730,0,3,13,1
3940,None,22,1270,0,6,15,1
3941,Rainy,17,800,0,4,13,0
3942,None,22,1241,0,5,14,3
3943,Stormy,18,947,0,3,14,1
3944,Foggy,23,1178,0,10,13,0
3945,Stormy,18,905,0,2,14,2
3946,Foggy,23,1048,0,4,17,2
3947,None,19,876,0,6,12,1
3948,Foggy,23,1344,0,8,13,2
3949,None,19,822,0,6,13,0
3950,Foggy,24,1086,0,6,17,1
3951,None,19,845,0,6,13,0
3952,Foggy,24,1093,0,4,18,2
3953,None,20,922,0,3,16,1
3954,Foggy,16,806,0,6,8,2
3955,None,20,794,0,5,15,0
3956,Rainy,16,783,0,2,13,1
3957,None,21,989,0,8,13,0
3958,Rainy,16,734,0,5,10,1
3959,None,21,1064,0,4,15,2
3960,Rainy,17,824,0,4,12,1
3961,None,21,1259,0,8,10,3
3962,Rainy,17,713,0,3,14,0
3963,None,22,921,0,3,18,1
3964,Stormy,18,1074,0,7,9,2
3965,None,22,1232,0,7,14,1
3966,Stormy,18,978,0,8,8,2
3967,Foggy,23,1132,0,7,16,0
3968,Stormy,18,1045,0,2,14,2
3969,Foggy,23,1129,0,6,16,1
3970,None,19,857,0,5,14,0
3971,Foggy,24,1125,0,7,15,2
3972,None,19,950,0,4,14,1
3973,Foggy,24,2157,1,0,0,24
3974,None,20,1133,0,4,12,4
3975,Foggy,24,1076,0,4,20,0
3976,None,20,838,0,5,15,0
3977,Foggy,16,780,0,5,10,1
3978,None,20,923,0,3,15,2
3979,Rainy,16,740,0,4,12,0
3980,None,21,1065,0,9,11,1
3981,Rainy,17,703,0,3,14,0
3982,None,21,1042,0,7,14,0
3983,Rainy,17,842,0,4,13,0
3984,None,22,1273,0,5,15,2
3985,Rainy,17,749,0,2,15,0
3986,None,22,1058,0,8,14,0
3987,Stormy,18,662,0,5,13,0
3988,None,22,1136,0,2,18,2
3989,Stormy,18,753,0,4,14,0
